,level_0,index,Date,Game Location,ID,Tweet,User
1206,1206,1216,2019-03-31 01:20:13+00:00,Toronto,1112162652170534912,"@Raptors Please do not show #jackarmstrong and #MattDevlin dancing, grooving, whatever that was ever, ever again. They are the best...just not under a disco ball.",JeffYuille
1207,1207,1217,2019-03-31 01:27:59+00:00,Toronto,1112164602979053568,My bestie’s kids made it on TV as they enjoy courtside in Chicago @Raptors #TORvsCHI,this_is_samira
1208,1208,1218,2019-03-31 01:36:14+00:00,Toronto,1112166681667923968,"Love seeing @pskills43 pulling a @MStrooo6, being front &amp; center in the cheering section for the team! @Raptors",SiobhanMcClell
1209,1209,1219,2019-03-31 01:54:33+00:00,Toronto,1112171289811320832,"Raptors are up almost 20 in a game where Kawhi, OG not Pascal is playing .. I don’t know how to manage expectations at this point. I’m here watching one of those in game live practices that were mentioned few weeks back #RTZ #WeTheNorth",Slimsunbeam
1211,1211,1299,2019-03-31 01:58:56+00:00,Toronto,1112172392489467906,3:42 left @sergeibaka leaves with 23 pts 12 rebs #WeTheNorth,BigSexy2019
1212,1212,1220,2019-03-31 02:00:56+00:00,Toronto,1112172895663349760,#raptors have @npowell2404 &amp; bunch of @Raptors905 guys on to close out the game on #BullsNation #WeTheNorth,BigSexy2019
1213,1213,1221,2019-03-31 02:04:36+00:00,Toronto,1112173820670959617,"I don’t understand what Nurse is doing. FVV should’ve already been sitting on the bench. But even after he hurt himself, Nurse still kept him in. And along with Ibaka? WTF ARE YOU DOING? #WeTheNorth #Raptors",RyanGrosman
1214,1214,1222,2019-03-31 02:09:41+00:00,Toronto,1112175099925286912,Raptors 905 for the rest of the regular season who says no? #WeTheNorth,SN_Trizzy
1215,1215,1223,2019-03-31 02:10:05+00:00,Toronto,1112175199141548033,No Leonard & OG no problem as #Raptors beat down #BullsNation 124-101 with 7 in double figures @sergeibaka 23 pts 12 rebs @npowell2404 with 15 off bench. Shooting 18-38 from beyond the arc &amp; 51.7 % overall. Couldn't ask for a better night #WeTheNorth,BigSexy2019
1217,1217,1224,2019-03-31 03:05:46+00:00,Toronto,1112189211925532678,"Dranks, trivia, and the #Raptors game lead to a great night at the Victorian Monkey. ",LeesahSea
1218,1218,1225,2019-03-31 03:38:42+00:00,Toronto,1112197501707157504,The guy is just so steady. #BetOnYourself #Raptors #WeTheNorth,BigSexy2019
1219,1219,1226,2019-03-31 04:00:57+00:00,Toronto,1112203101644050432,Dinner at the castle with the boyz. @junkyarddogjw @mopete24 Many thanks to @BlueBloodStk @Libertygroup_1 nadiadidonato @DomSicilia #raptors #nba #nbacanada #casaloma… https://www.instagram.com/p/BvqJRkylStJ/?utm_source=ig_twitter_share&amp;igshid=9yxmuizikiv0,JimmyWWilliams
